,discr_hr,_step,_runtime,discr_sr,_timestamp,perceptual_loss,adversarial_loss,content_loss,epoch_test_psnr,epoch_test_ssim,epoch_test_lpips,epoch_test_mae
250,9.038423538208008,130952,26301,-3.088129997253418,1654268590,,,,,,,
251,13.463799476623535,130986,26306,-7.673539638519287,1654268595,,,,,,,
252,6.616175651550293,131676,26439,-6.745786666870117,1654268728,,,,,,,
253,,131712,26466,,1654268755,0.05871617794036865,3.4193038940429688,0.024523138999938965,,,,
254,,131860,26485,,1654268774,0.10101889073848724,6.36859130859375,0.03733298182487488,,,,
255,6.590407371520996,132993,26718,-2.7449471950531006,1654269007,,,,,,,
256,,133993,26937,,1654269226,0.09128541499376297,6.425703048706055,0.027028389275074005,,,,
257,,134001,26938,,1654269227,0.08446121215820312,6.483710289001465,0.019624117761850357,,,,
258,,135121,27169,,1654269458,0.07139937579631805,4.653435230255127,0.02486502192914486,,,,
259,,135388,27225,,1654269514,0.12022625654935837,7.894503593444824,0.04128122329711914,,,,
260,,136738,27486,,1654269775,0.07665450125932693,2.3581736087799072,0.053072765469551086,,,,
261,,137549,27658,,1654269947,0.11919669806957245,6.849583148956299,0.05070086941123009,,,,
262,8.314497947692871,137606,27665,-3.4900283813476562,1654269954,,,,,,,
263,0.9842490553855896,138957,27951,-7.9139323234558105,1654270240,,,,,,,
264,,139628,28083,,1654270372,0.08372801542282104,4.251368522644043,0.04121432825922966,,,,
265,8.547101020812988,139733,28097,-6.0374836921691895,1654270386,,,,,,,
266,8.84212589263916,140004,28154,-1.4497203826904297,1654270443,,,,,,,
267,,140276,28211,,1654270500,0.0869947075843811,3.3703768253326416,0.053290944546461105,,,,
268,,140395,28248,,1654270537,0.11218322813510895,5.524190902709961,0.05694132298231125,,,,
269,7.223876953125,140474,28259,-2.4401607513427734,1654270548,,,,,,,
270,1.0443907976150513,140622,28277,-8.54130744934082,1654270566,,,,,,,
271,10.011358261108398,141100,28383,0.011193603277206421,1654270672,,,,,,,
272,7.188242435455322,142153,28585,-5.554264545440674,1654270874,,,,,,,
273,8.007699012756348,142493,28673,-3.1608142852783203,1654270962,,,,,,,
274,11.196392059326172,142689,28698,-1.925476312637329,1654270987,,,,,,,
275,,142712,28701,,1654270990,0.127116858959198,8.856281280517578,0.03855404630303383,,,,
276,,142762,28707,,1654270996,0.0479598268866539,2.094851016998291,0.027011314406991005,,,,
277,11.112893104553223,142876,28744,-5.212693214416504,1654271033,,,,,,,
278,7.527681350708008,143187,28806,-4.322986602783203,1654271095,,,,,,,
279,15.804555892944336,143189,28806,-1.909111738204956,1654271095,,,,,,,
280,9.535804748535156,144433,29055,-5.670470714569092,1654271344,,,,,,,
281,,144440,29056,,1654271345,0.06444154679775238,2.81471848487854,0.0362943597137928,,,,
282,,144665,29107,,1654271396,0.0681287944316864,5.214771747589111,0.015981080010533333,,,,
283,,145546,29287,,1654271576,0.08586743474006653,4.519082069396973,0.04067661240696907,,,,
284,,145680,29304,,1654271593,0.07473307847976685,4.023702144622803,0.034496061503887177,,,,
285,3.4875051975250244,145928,29358,-9.987627029418945,1654271647,,,,,,,
286,,147263,29619,,1654271908,0.09327436983585358,6.089414119720459,0.032380226999521255,,,,
287,,147498,29671,,1654271960,0.07053721696138382,4.287568092346191,0.027661535888910294,,,,
288,,148712,29917,,1654272206,0.08078934997320175,5.5075507164001465,0.0257138442248106,,,,
289,,149112,30013,,1654272302,0.10544069856405258,5.257998466491699,0.05286071449518204,,,,
290,,149132,30015,,1654272304,0.12346087396144867,7.892551898956299,0.044535357505083084,,,,
291,20.61135482788086,149508,30085,-3.3690035343170166,1654272374,,,,,,,
292,3.870453357696533,149935,30162,-6.049821853637695,1654272451,,,,,,,
293,7.927583694458008,150337,30258,-5.374427795410156,1654272547,,,,,,,
294,,151371,30457,,1654272746,0.1636471450328827,4.363119125366211,0.120015949010849,,,,
295,,152152,30623,,1654272912,0.0865909606218338,5.060364246368408,0.03598732128739357,,,,
296,13.671478271484375,152793,30750,-1.8419088125228882,1654273039,,,,,,,
297,,153982,30991,,1654273280,0.08896654844284058,3.8587646484375,0.05037890747189522,,,,
298,11.719561576843262,154587,31113,-3.82639217376709,1654273402,,,,,,,
299,2.674772262573242,154789,31138,-6.664585113525391,1654273427,,,,,,,
300,-0.149239182472229,155159,31231,-7.36010217666626,1654273520,,,,,,,
301,6.942058086395264,155357,31256,-8.378030776977539,1654273545,,,,,,,
302,6.0606770515441895,155915,31396,-4.737354278564453,1654273685,,,,,,,
303,,157134,31640,,1654273929,0.06808824092149734,3.91750168800354,0.02891322784125805,,,,
304,,157752,31764,,1654274053,0.1198788583278656,7.816948890686035,0.04170937091112137,,,,
305,7.422263145446777,158401,31891,-8.642141342163086,1654274180,,,,,,,
306,,161421,32527,,1654274816,0.08835382759571075,4.74252462387085,0.040928587317466736,,,,
307,,161497,32537,,1654274826,0.07613220810890198,4.0672454833984375,0.03545975685119629,,,,
308,,161722,32590,,1654274879,0.11732504516839981,7.4088897705078125,0.043236151337623596,,,,
309,5.207099914550781,161791,32599,-8.062300682067871,1654274888,,,,,,,
310,,161950,32619,,1654274908,0.08643943071365356,3.7423152923583984,0.04901627451181412,,,,
311,7.874600410461426,163547,32962,-4.127594470977783,1654275251,,,,,,,
312,3.238337516784668,165722,33400,-6.8577752113342285,1654275689,,,,,,,
313,3.043792963027954,167963,33856,-6.076913833618164,1654276145,,,,,,,
314,6.04553747177124,168326,33925,-5.978567600250244,1654276214,,,,,,,
315,,168851,34038,,1654276327,0.046485040336847305,2.0850021839141846,0.025635018944740295,,,,
316,2.1570041179656982,169246,34135,-5.376768112182617,1654276424,,,,,,,
317,20.593978881835938,169300,34141,-0.43745994567871094,1654276430,,,,,,,
318,15.375402450561523,171465,34578,-6.154239177703857,1654276867,,,,,,,
319,9.372672080993652,172151,34712,-7.260613918304443,1654277001,,,,,,,
320,,173818,35064,,1654277353,0.11167338490486145,5.210933685302734,0.059564054012298584,,,,
321,11.273069381713867,174920,35275,-1.3950539827346802,1654277564,,,,,,,
322,,176665,35635,,1654277924,0.05286432057619095,1.7677867412567139,0.03518645092844963,,,,
323,1.844029426574707,179253,36197,-10.62663459777832,1654278486,,,,,,,
324,,180099,36373,,1654278662,0.09280336648225784,6.103376388549805,0.03176960349082947,,,,
325,,180412,36435,,1654278724,0.14287027716636658,9.600137710571289,0.046868909150362015,,,,
326,,180743,36501,,1654278790,0.0979124903678894,4.868593215942383,0.049226559698581696,,,,
327,8.147134780883789,180788,36506,-6.703054428100586,1654278795,,,,,,,
328,,180797,36507,,1654278796,0.1297900229692459,8.920581817626953,0.04058420658111572,,,,
329,,180954,36550,,1654278839,0.05900842696428299,3.593654155731201,0.023071886971592903,,,,
330,,181529,36646,,1654278935,0.09975197166204453,5.609537124633789,0.0436566025018692,,,,
331,,181824,36707,,1654278996,0.10461723059415817,6.868694305419922,0.035930290818214417,,,,
332,,182248,36808,,1654279097,0.09542197734117508,6.951817035675049,0.02590380795300007,,,,
333,,182940,36942,,1654279231,0.11428196728229523,7.0421462059021,0.04386051371693611,,,,
334,,184399,37244,,1654279533,0.1481950283050537,10.76282024383545,0.04056683927774429,,,,
335,10.670014381408691,184579,37293,-5.359248161315918,1654279582,,,,,,,
336,,184768,37317,,1654279606,0.09296931326389313,5.468841552734375,0.0382809042930603,,,,
337,12.185968399047852,184880,37354,-2.237295150756836,1654279643,,,,,,,
338,9.286842346191406,184992,37368,-2.8822426795959473,1654279657,,,,,,,
339,,185364,37441,,1654279730,0.11613348126411438,7.582365036010742,0.040309835225343704,,,,
340,,185432,37450,,1654279739,0.15820498764514923,12.038214683532715,0.037822846323251724,,,,
341,,185489,37480,,1654279769,0.11760338395833969,7.39544677734375,0.04364892095327377,,,,
342,4.331219673156738,186146,37610,-8.870964050292969,1654279899,,,,,,,
343,5.75669002532959,186684,37725,-10.101558685302734,1654280014,,,,,,,
344,6.81427001953125,187733,37928,-2.4746756553649902,1654280217,,,,,,,
345,8.172945022583008,188666,38115,-5.216087818145752,1654280404,,,,,,,
346,3.1599302291870117,189720,38341,-6.700139045715332,1654280630,,,,,,,
347,,190509,38487,,1654280776,0.08612799644470215,5.644407749176025,0.029683925211429596,,,,
348,6.733413219451904,190727,38538,-3.261040449142456,1654280827,,,,,,,
349,5.027624607086182,190859,38554,-5.653392791748047,1654280843,,,,,,,
350,,191242,38649,,1654280938,0.08481527864933014,2.9801130294799805,0.05501415207982063,,,,
351,8.746500968933105,191453,38676,-10.07288646697998,1654280965,,,,,,,
352,8.6737060546875,191977,38788,-10.337011337280273,1654281077,,,,,,,
353,7.072938919067383,192013,38793,-7.015548229217529,1654281082,,,,,,,
354,,193604,39134,,1654281423,0.09759436547756195,6.3024797439575195,0.03456956520676613,,,,
355,5.101136207580566,193841,39164,-10.480204582214355,1654281453,,,,,,,
356,,193872,39168,,1654281457,0.08062855154275894,5.5632147789001465,0.024996403604745865,,,,
357,16.65743637084961,193944,39200,-5.376915454864502,1654281489,,,,,,,
358,8.643684387207031,194227,39260,-10.13972282409668,1654281549,,,,,,,
359,7.467585563659668,194576,39327,-8.569034576416016,1654281616,,,,,,,
360,,195564,39522,,1654281811,0.122283935546875,8.447189331054688,0.03781205043196678,,,,
361,,196441,39704,,1654281993,0.0748046338558197,4.113211154937744,0.033672526478767395,,,,
362,13.130598068237305,197893,40005,-3.7354578971862793,1654282294,,,,,,,
363,9.380134582519531,197895,40005,-7.088234901428223,1654282294,,,,,,,
364,,199140,40257,,1654282546,0.07574351131916046,3.5256738662719727,0.04048676788806915,,,,
365,6.328685283660889,199161,40260,-5.5252156257629395,1654282549,,,,,,,
366,5.110206127166748,199181,40263,-7.986891746520996,1654282552,,,,,,,
367,10.729314804077148,200253,40518,-4.551630973815918,1654282807,,,,,,,
368,,201410,40759,,1654283048,0.1437038779258728,11.622997283935547,0.027473900467157364,,,,
369,11.918739318847656,201467,40766,-3.066772222518921,1654283055,,,,,,,
370,,203081,41087,,1654283376,0.10417091846466064,5.101102828979492,0.053159892559051514,,,,
371,,203175,41099,,1654283388,0.09151047468185425,5.263172149658203,0.03887875750660896,,,,
372,,204155,41317,,1654283606,0.12745916843414307,7.901723861694336,0.04844193905591965,,,,
373,,205706,41633,,1654283922,0.10753695666790009,7.512420654296875,0.03241274878382683,,,,
374,,206318,41758,,1654284047,0.11447706818580627,7.051761627197266,0.04395945370197296,,,,
375,7.209714889526367,206463,41777,-7.399725914001465,1654284066,,,,,,,
376,13.372673034667969,207429,41996,-1.9185140132904053,1654284285,,,,,,,
377,6.941934585571289,208037,42123,-7.046825885772705,1654284412,,,,,,,
378,,208347,42186,,1654284475,0.06333325803279877,4.319416046142578,0.020139096304774284,,,,
379,,208557,42213,,1654284502,0.08282692730426788,4.027145862579346,0.04255547374486923,,,,
380,,208878,42277,,1654284566,0.08534830808639526,5.6689653396606445,0.028658652678132057,,,,
381,4.919456958770752,208879,42278,-5.66389274597168,1654284567,,,,,,,
382,,209938,42508,,1654284797,0.11904949694871902,8.390090942382812,0.03514859080314636,,,,
383,2.0213217735290527,210091,42528,-9.1746244430542,1654284817,,,,,,,
384,,210225,42569,,1654284858,0.13401103019714355,2.738595962524414,0.10662507265806198,,,,
385,17.165584564208984,210659,42648,-3.9363608360290527,1654284937,,,,,,,
386,9.083489418029785,211099,42763,-6.876979827880859,1654285052,,,,,,,
387,6.343787670135498,211159,42771,-7.032680511474609,1654285060,,,,,,,
388,9.482141494750977,211299,42789,-6.264469146728516,1654285078,,,,,,,
389,,211312,42790,,1654285079,0.09844167530536652,5.9243268966674805,0.039198409765958786,,,,
390,4.077936172485352,211358,42820,-4.932598114013672,1654285109,,,,,,,
391,10.660852432250977,211783,42899,-8.520894050598145,1654285188,,,,,,,
392,,212143,42969,,1654285258,0.12981675565242767,9.121914863586426,0.038597606122493744,,,,
393,4.698121547698975,212291,43011,-6.849152565002441,1654285300,,,,,,,
394,15.036678314208984,213015,43151,-2.876314640045166,1654285440,,,,,,,
395,13.357295989990234,213119,43164,-4.810528755187988,1654285453,,,,,,,
396,,213179,43196,,1654285485,0.06747469305992126,2.8616223335266113,0.03885846585035324,,,,
397,,213805,43323,,1654285612,0.11162131279706955,5.927677154541016,0.05234454199671745,,,,
398,21.944719314575195,214390,43446,-1.0162765979766846,1654285735,,,,,,,
399,,214627,43476,,1654285765,0.11168479919433594,7.54865026473999,0.03619829937815666,,,,
400,,215061,43578,,1654285867,0.12229165434837341,8.670309066772461,0.03558856621384621,,,,
401,8.66891098022461,215078,43580,-7.233063697814941,1654285869,,,,,,,
402,3.170684337615967,215098,43583,-10.896171569824219,1654285872,,,,,,,
403,9.717878341674805,216774,43938,-6.818296432495117,1654286227,,,,,,,
404,,217529,44082,,1654286371,0.11424679309129715,7.672285556793213,0.037523940205574036,,,,
405,,217557,44085,,1654286374,0.08605535328388214,5.233085632324219,0.033724501729011536,,,,
406,7.3554463386535645,217657,44122,-7.348720073699951,1654286411,,,,,,,
407,11.506939888000488,217825,44143,-7.719583988189697,1654286432,,,,,,,
408,9.21342945098877,217996,44190,-2.1959681510925293,1654286479,,,,,,,
409,13.148979187011719,218503,44278,-1.951991081237793,1654286567,,,,,,,
410,,218990,44388,,1654286677,0.1074480414390564,7.745802402496338,0.02999001368880272,,,,
411,,219044,44395,,1654286684,0.08553377538919449,6.065784454345703,0.024875929579138756,,,,
412,,219144,44432,,1654286721,,,,16.826,0.4746,0.3214,0.1282
413,,219624,44517,,1654286806,0.07062742114067078,4.348941802978516,0.027138004079461098,,,,
414,10.8495454788208,219679,44524,-6.174095630645752,1654286813,,,,,,,
415,11.617937088012695,220847,44770,-10.13392162322998,1654287059,,,,,,,
416,4.117319583892822,222366,45085,-8.700571060180664,1654287374,,,,,,,
417,,223056,45271,,1654287560,0.12207578867673874,7.527484893798828,0.04680094122886658,,,,
418,,223162,45284,,1654287573,0.09154724329710007,5.70194149017334,0.03452783077955246,,,,
419,11.765262603759766,223536,45356,-4.5612030029296875,1654287645,,,,,,,
420,6.087820053100586,223940,45455,-6.782627105712891,1654287744,,,,,,,
421,,224649,45593,,1654287882,0.08664928376674652,4.948721885681152,0.03716206178069115,,,,
422,,224669,45595,,1654287884,0.11400149762630463,7.362888813018799,0.040372610092163086,,,,
423,,224910,45650,,1654287939,0.06088674068450928,3.603419780731201,0.02485254593193531,,,,
424,7.290664196014404,225388,45735,-3.6564812660217285,1654288024,,,,,,,
425,,225456,45767,,1654288056,0.11115556210279465,7.011129856109619,0.041044265031814575,,,,
426,14.073765754699707,225782,45833,-4.461123466491699,1654288122,,,,,,,
427,,226326,45926,,1654288215,0.08371594548225403,5.62603759765625,0.02745557203888893,,,,
428,9.449895858764648,226360,45955,-5.843940734863281,1654288244,,,,,,,
429,21.12639808654785,226913,46049,-4.83967399597168,1654288338,,,,,,,
430,,227047,46090,,1654288379,0.07790669798851013,4.289031028747559,0.03501638397574425,,,,
431,14.58304214477539,227228,46113,-5.054445266723633,1654288402,,,,,,,
432,,227659,46217,,1654288506,0.09444130212068558,6.935849189758301,0.02508281171321869,,,,
433,14.384506225585938,228455,46390,-7.391353607177734,1654288679,,,,,,,
434,7.193786144256592,229323,46547,-6.141824722290039,1654288836,,,,,,,
435,,230278,46766,,1654289055,0.1292419284582138,10.246395111083984,0.02677798643708229,,,,
436,,231070,46917,,1654289206,0.09951144456863403,6.6165618896484375,0.03334582969546318,,,,
437,3.33703875541687,231099,46921,-8.70831298828125,1654289210,,,,,,,
438,,232232,47160,,1654289449,0.1582980751991272,10.378411293029785,0.05451396852731705,,,,
439,,233087,47341,,1654289630,0.0953902080655098,6.664130210876465,0.028748909011483192,,,,
440,8.398246765136719,233445,47410,-7.227417469024658,1654289699,,,,,,,
441,,234407,47604,,1654289893,0.10615396499633789,5.755661964416504,0.04859734699130058,,,,
442,,234939,47719,,1654290008,0.109815813601017,7.319493293762207,0.036620885133743286,,,,
443,,234999,47727,,1654290016,0.1023002564907074,6.894134521484375,0.03335890918970108,,,,
444,10.522994041442871,236060,47957,-7.073944091796875,1654290246,,,,,,,
445,7.97892951965332,236738,48091,-7.4191460609436035,1654290380,,,,,,,
446,10.391388893127441,236969,48144,-4.976079940795898,1654290433,,,,,,,
447,11.447769165039062,237637,48277,-6.405432224273682,1654290566,,,,,,,
448,,238204,48397,,1654290686,0.0897856280207634,5.33601713180542,0.036425456404685974,,,,
449,,238346,48415,,1654290704,0.1290004402399063,9.822677612304688,0.030773675069212914,,,,
450,,238366,48417,,1654290706,0.11498547345399857,7.224877834320068,0.04273669421672821,,,,
451,,238459,48453,,1654290742,0.10962530970573425,8.255048751831055,0.027074819430708885,,,,
452,17.994644165039062,239038,48575,-8.248573303222656,1654290864,,,,,,,
453,,239374,48641,,1654290930,0.07190770655870438,4.184854507446289,0.03005916066467762,,,,
454,16.64887237548828,239535,48662,-5.727985382080078,1654290951,,,,,,,
455,,240100,48782,,1654291071,0.12539325654506683,10.25106143951416,0.022882649675011635,,,,
456,16.854656219482422,240256,48826,-8.751014709472656,1654291115,,,,,,,
457,11.336152076721191,240972,48965,-9.492420196533203,1654291254,,,,,,,
458,,241334,49036,,1654291325,0.09257326275110245,5.677190780639648,0.03580135479569435,,,,
459,3.9401283264160156,241486,49080,-9.778556823730469,1654291369,,,,,,,
460,,242576,49291,,1654291580,0.1212182343006134,5.638432502746582,0.06483390927314758,,,,
461,,242904,49381,,1654291670,0.13823771476745605,11.16417121887207,0.02659599855542183,,,,
462,16.364437103271484,244490,49704,-7.881169319152832,1654291993,,,,,,,
463,,244549,49711,,1654292000,0.08471941202878952,6.311875820159912,0.02160065434873104,,,,
464,,244661,49748,,1654292037,,,,16.6864,0.4826,0.3464,0.1303
465,,244770,49790,,1654292079,0.09252681583166122,6.322939395904541,0.02929742820560932,,,,
466,,245376,49915,,1654292204,0.08753497898578644,5.73334264755249,0.030201558023691177,,,,
467,7.868009567260742,246685,50180,-11.634292602539062,1654292469,,,,,,,
468,18.433979034423828,246743,50187,-6.680384635925293,1654292476,,,,,,,
469,24.610666275024414,247099,50282,-6.760410308837891,1654292571,,,,,,,
470,,247230,50299,,1654292588,0.11230635643005371,7.880255699157715,0.03350379690527916,,,,
471,6.721869945526123,248431,50550,-5.77195930480957,1654292839,,,,,,,
472,13.27186393737793,252507,51409,-4.857366561889648,1654293698,,,,,,,
473,,252612,51422,,1654293711,0.07150556892156601,2.8327512741088867,0.04317805916070938,,,,
474,,252821,51473,,1654293762,0.1291041225194931,10.561447143554688,0.023489654064178467,,,,
475,,253017,51500,,1654293789,0.0791410356760025,5.986490249633789,0.01927613839507103,,,,
476,,254496,51812,,1654294101,0.11051070690155029,6.937594413757324,0.04113476350903511,,,,
477,,254968,51921,,1654294210,0.12054486572742462,9.457246780395508,0.025972401723265648,,,,
478,,255335,51993,,1654294282,0.1082257404923439,6.691651821136475,0.04130922257900238,,,,
479,,258084,52563,,1654294852,0.09105212986469269,6.334265232086182,0.02770947851240635,,,,
480,,258120,52568,,1654294857,0.10137695074081421,6.883403301239014,0.03254292160272598,,,,
481,,258443,52633,,1654294922,0.09577515721321106,7.2565717697143555,0.02320944145321846,,,,
482,12.973542213439941,258876,52737,-7.3923492431640625,1654295026,,,,,,,
483,,259079,52763,,1654295052,0.1140798032283783,7.893811225891113,0.03514168784022331,,,,
484,,259467,52862,,1654295151,0.07622965425252914,5.445767402648926,0.021771982312202454,,,,
485,,259910,52943,,1654295232,0.12429022789001465,9.03392505645752,0.03395097702741623,,,,
486,19.57964324951172,260441,53060,-6.994285583496094,1654295349,,,,,,,
487,,260486,53066,,1654295355,0.11765168607234955,8.455735206604004,0.033094342797994614,,,,
488,,260669,53113,,1654295402,0.09148310869932175,4.520018100738525,0.04628292843699455,,,,
489,,260823,53133,,1654295422,0.08482930064201355,5.60802698135376,0.02874903567135334,,,,
490,17.373489379882812,261013,53182,-9.352527618408203,1654295471,,,,,,,
491,9.375279426574707,261787,53330,-6.411528587341309,1654295619,,,,,,,
492,19.58778190612793,262040,53387,-4.3760576248168945,1654295676,,,,,,,
493,6.906578540802002,262355,53452,-4.879676818847656,1654295741,,,,,,,
494,17.948490142822266,262474,53492,-5.174171447753906,1654295781,,,,,,,
495,,262916,53573,,1654295862,0.10487028956413269,6.734460830688477,0.037525683641433716,,,,
496,16.29743194580078,262939,53576,-4.325965881347656,1654295865,,,,,,,
497,,263697,53747,,1654296036,0.11302273720502853,8.017258644104004,0.032850153744220734,,,,
